discount,previous_purchases,session_time,clicks,pages_viewed,purchase,amount_spent
0.043771359420678446,1,9.805,6,2,0,0.0
0.17699201904247946,1,7.8281,3,2,1,71.9156
0.1781817292798965,3,4.5833,6,4,1,53.6519
0.3002633140645323,1,20.346,11,7,1,49.9836
0.2827173211604878,2,2.8016,1,0,1,79.4292
0.3439739634109549,4,3.2972,0,0,1,70.4878
0.08705388510334444,0,4.3453,1,2,0,0.0
0.43543170097458883,1,9.3117,5,2,1,55.8282
0.4293368978838369,3,6.1019,3,2,1,47.2602
0.10813625816088551,1,5.6113,7,5,0,0.0
0.23678704732839917,2,10.0681,3,2,1,28.4286
0.24400764241753836,2,9.5699,4,5,1,63.5168
0.4606188865391816,3,11.1059,9,4,1,58.3753
0.45280944316204147,2,12.4565,7,2,1,47.2643
0.0337337565662395,3,6.8651,2,0,1,89.0914
0.4790149942922623,1,7.4036,4,0,1,26.9038
0.03428104693526629,1,1.0,0,1,0,0.0
0.27478587769191226,1,5.9874,1,2,0,0.0
0.1557965744517163,3,7.1134,3,1,1,109.4471
0.19523193676981754,2,1.8421,0,1,1,58.734
0.31335845601587514,2,24.6688,9,6,1,60.3235
0.2919078207856274,4,10.1934,3,3,1,64.1391
0.08374436888632064,0,6.1532,4,1,0,0.0
0.48489089234673133,2,8.7164,6,3,1,28.8626
0.014347130247552076,1,1.0,0,0,0,0.0
0.1716890933926214,2,3.9464,3,2,1,85.0159
0.40068954087352837,2,11.6883,15,10,1,78.2588
0.42546818738525005,0,8.8796,4,4,1,63.2496
0.3986451269129108,2,8.5736,5,1,1,65.9734
0.18624942403027722,2,3.9452,3,1,0,0.0
0.33669995518552404,1,10.7058,9,4,1,40.3143
0.3821498420812297,2,10.6994,5,2,1,66.2772
0.288976861558645,3,6.8633,4,2,1,87.4436
0.3395088947970591,2,18.1207,9,3,1,65.1086
0.276812500179217,3,4.1199,0,0,1,56.549
0.027474817474000213,1,8.4606,10,1,1,57.4004
0.13664283552269307,3,6.1291,3,4,1,124.1677
0.35132552556791724,4,14.0668,9,2,1,83.4388
0.12076695003195792,2,10.2829,3,1,1,77.1902
0.22773280554142816,0,8.1496,2,4,1,100.1018
0.26730641500282076,0,7.3273,6,4,1,63.0458
0.3354854169160618,0,10.1495,6,3,1,81.0045
0.12957210821402787,4,13.6268,6,0,1,109.453
0.29760756017151196,1,7.5882,3,2,0,0.0
0.2982547288665079,7,8.2247,1,1,1,54.7719
0.4225119690688652,1,6.4194,2,0,1,36.3563
0.27602386243652965,0,17.7825,9,5,1,52.4936
0.1475383675510326,2,5.1157,2,0,0,0.0
0.2613515555385846,4,7.6463,3,1,1,37.9575
0.05363831518570206,2,11.5644,4,1,1,59.0975
0.3038743788879755,7,17.7434,6,6,1,77.1051
0.4580654550432376,4,13.1767,7,4,1,48.7648
0.2649051584321565,3,23.5051,11,4,1,87.4508
0.14608412333892562,3,6.8611,4,6,1,91.4575
0.2027630513396234,1,8.0195,3,2,1,81.7205
0.4509289600028967,4,14.9226,9,4,1,76.586
0.40653343459961644,2,10.1036,6,2,1,66.4779
0.4015877100986872,3,4.7369,2,4,1,52.8391
0.28203992064534517,3,8.5405,1,2,0,0.0
0.19820649148719494,0,19.0336,8,0,1,79.9952
0.06621696474803934,2,2.5573,0,0,1,73.1704
0.48780700653974113,3,12.5915,11,9,1,51.4052
0.08955158380805878,2,12.0148,8,2,0,0.0
0.12605926426542974,4,3.9864,0,1,1,79.8017
0.38213075663790147,4,10.057,11,9,1,73.2617
0.17537580374277445,0,4.4145,6,2,1,116.8926
0.2919342606542988,1,3.75,0,5,1,57.4212
0.38082071307841653,3,8.91,5,1,1,64.6881
0.2780607063673974,1,4.7811,2,2,0,0.0
0.24535971015349112,2,6.0412,3,1,1,69.3507
0.025351169292427533,3,1.0,2,1,1,78.719
0.24382859757289088,1,16.7707,9,2,1,58.8951
0.2275133129178747,4,5.3682,2,0,1,68.9127
0.4402559838782642,4,11.6553,4,2,1,59.7593
0.2236964095627189,1,4.2028,1,0,0,0.0
0.31497141205518625,2,4.9507,1,1,1,49.9249
0.38686673048543513,0,3.7323,1,1,0,0.0
0.23385748000121398,2,7.0853,0,0,0,0.0
0.13042771471797826,1,11.2289,7,1,1,129.0175
0.4469766812688737,3,10.9162,3,4,1,34.8807
0.44775899329759855,2,13.0391,4,1,1,41.7604
0.44991773349673064,2,7.4875,5,1,1,53.9197
0.13638776960524152,3,6.9499,5,4,1,92.7458
0.15772966460434368,1,2.4521,2,2,1,70.802
0.45939828362628804,2,9.372,4,1,1,42.4874
0.06289166507741312,1,3.6673,3,2,1,107.2899
0.3279406025672706,2,11.3262,4,1,1,112.5338
0.14615896410610252,1,2.778,1,0,1,60.4264
0.3606532983880639,2,6.6477,4,4,1,72.9624
0.416832357324838,2,14.1778,11,4,1,39.9556
0.20405762197210953,3,10.5469,2,0,1,42.8441
0.07557885492000743,1,3.8698,1,2,0,0.0
0.3661180312125509,1,10.7042,8,1,1,84.9742
0.02786386107963973,1,4.0846,1,1,1,42.4542
0.0074963028421293765,2,1.5258,1,4,0,0.0
0.43859496167106726,1,23.9171,7,5,1,60.8624
0.40840374170892185,1,13.5147,5,7,0,0.0
0.29097752794756937,1,15.6103,10,5,1,76.1805
0.33268748608236554,4,12.8534,3,1,1,41.5988
0.4763018709721271,3,9.6345,6,6,1,65.6234
0.03138316778928313,1,10.4987,4,2,1,134.6587
0.10829673963409525,1,3.6391,1,3,1,130.579
0.36460126663137077,3,7.5022,3,1,1,22.1666
0.13201786426731416,3,4.1945,5,4,1,110.305
0.10363130746820576,2,1.7069,2,0,0,0.0
0.22110159210425878,3,10.2956,6,4,1,73.006
0.3618489666293762,0,9.2391,8,8,1,88.62
0.10526107086780423,3,8.1483,6,2,1,131.8399
0.21477256364727398,3,7.5719,7,4,1,73.4121
0.25940851865780196,5,4.6747,3,5,1,91.6988
0.08611246072556522,2,16.6104,9,7,1,59.1007
0.23839399941281486,0,5.1632,0,3,1,75.9301
0.4329381054064169,2,8.5053,4,0,1,50.4927
0.37303265393482515,2,6.9442,4,4,1,56.3215
0.25172379142209705,5,3.8388,2,0,1,29.3783
0.06264104123896724,6,3.4879,0,2,1,103.2529
0.011678475734947624,0,10.3408,5,3,1,100.1787
0.03362125819300249,2,1.0,0,0,1,120.6397
0.37510821268350036,3,15.7226,10,6,1,61.1738
0.3521863294789815,3,18.7308,14,6,1,75.7496
0.373032039313641,3,16.7084,7,4,1,42.0494
0.15360533241356744,1,3.389,1,0,1,130.121
0.04496284869384204,1,4.031,2,0,0,0.0
0.3571660080130483,3,6.1251,5,3,1,87.4704
0.46123305320069524,2,3.5112,1,2,1,57.7446
0.22609579997634693,2,11.4451,3,3,1,75.3481
0.38215725606561673,1,11.3086,7,3,1,51.2673
0.3640366863051059,1,13.1433,8,3,1,73.3735
0.42684576514487405,0,7.4201,4,3,1,55.3076
0.014189864898174809,3,1.0,0,2,1,129.2413
0.47765249833216716,1,12.8768,9,4,1,60.4708
0.4326784119150923,1,8.8549,7,5,1,70.0994
0.43824014506634407,0,7.2343,1,4,1,55.8128
0.4981764172882606,3,16.7275,8,0,1,65.7296
0.31973816884512624,4,26.844,16,4,1,99.1356
0.04083679371689408,1,9.975,2,3,1,134.2623
0.41139820768017316,5,7.6854,4,1,1,68.8317
0.06743754416269288,1,1.3987,0,1,1,91.5199
0.368946875377479,2,8.9337,10,4,1,77.4567
0.21201223985015855,0,4.6574,1,2,0,0.0
0.0033066363873007765,4,4.1626,0,1,1,129.979
0.21788938473925007,1,12.1431,9,5,1,80.3669
0.3983320926869506,3,12.9048,4,1,1,72.5305
0.043699451441424675,0,5.7473,3,3,1,63.5065
0.0011059787708762037,3,3.1859,4,3,1,113.2445
0.2263810702706187,2,5.7287,2,1,1,84.3678
0.0007484075750873176,1,2.2956,2,2,0,0.0
0.46736959469743433,2,17.4164,9,5,1,59.0632
0.4124310452879318,2,7.1387,7,3,1,51.1764
0.31505864377054293,2,4.4552,1,0,1,56.6715
0.008658994859782776,1,6.2111,3,1,1,77.3637
0.2849112288415631,1,7.304,1,1,1,67.2821
0.3355432662646221,0,13.3406,5,3,1,94.6348
0.29372303959733814,3,14.6307,6,1,1,68.8059
0.4734456031805006,2,20.5159,9,5,1,62.6146
0.41567193309298983,1,15.7779,6,3,1,88.7324
0.18254625760204785,4,1.0,1,0,1,64.4337
0.3473993266442202,2,3.809,1,2,1,67.8241
0.23057312016447878,0,6.4364,4,0,1,50.3213
0.4641739906944779,1,9.2153,3,5,1,18.6496
0.3090631751051342,3,7.4617,7,0,1,41.8373
0.29103495199105583,5,10.7902,5,2,1,108.0302
0.2503486195444256,1,6.3533,2,1,1,47.6472
0.1888694849319188,1,8.169,8,2,1,62.5186
0.07402934757157337,4,1.0,0,1,1,83.3478
0.13696577581826824,4,7.2049,2,0,1,96.4654
0.16625046411447875,4,2.7404,3,0,1,68.7387
0.07700883380471218,0,2.8629,2,1,0,0.0
0.40635662996215155,1,15.322,9,7,1,76.7747
0.001109164238958793,4,24.5064,10,7,1,64.7623
0.45788577394157287,1,12.023,4,4,1,49.1569
0.06414139853440431,3,6.0607,3,2,1,49.7801
0.025484477378203585,1,9.4021,7,2,1,144.671
0.4975936013988802,3,10.4605,3,2,1,68.7276
0.4998980330190538,3,7.0438,1,3,1,81.4481
0.09587878591459603,2,3.3069,4,3,1,53.9615
0.06689840543470166,0,2.1939,0,0,1,115.4552
0.0988873149371356,5,13.3026,5,4,1,90.6527
0.25566173320107066,5,25.1592,13,4,1,91.4972
0.16059195986001518,0,8.5658,7,2,1,79.1461
0.16818318370085372,1,2.9517,1,0,1,82.114
0.40478499070043633,5,5.8083,3,2,1,52.0402
0.4450972790280545,2,21.1208,8,0,1,59.9242
0.4849154361456875,2,10.4228,6,2,1,65.0606
0.25736920162349974,2,7.276,2,2,1,81.1198
0.12306817526405445,0,2.5709,2,1,0,0.0
0.2774589608161802,3,4.2561,4,4,1,84.5376
0.43552554609871885,2,9.4012,7,6,1,52.9704
0.015455844561785614,2,4.4288,4,1,1,182.7455
0.4556214201478476,4,11.0122,5,2,1,68.0431
0.1132737033871643,2,3.9232,2,5,1,102.6893
0.15525210941121526,0,7.255,8,4,0,0.0
0.182026879732601,1,13.0825,4,3,1,79.1499
0.4568806838302434,1,12.2722,11,2,1,34.1358
0.08799846972346526,1,13.028,5,3,1,96.6361
0.11150568938788086,1,1.9438,2,2,1,50.227
0.3655513179867118,0,17.8241,18,4,1,62.01
0.467343980862851,1,11.395,11,3,1,46.0706
0.052367387836221135,2,1.0,0,1,0,0.0
0.2611243657217561,1,7.7449,3,3,1,116.8858
0.45723035747519264,2,9.4754,5,2,1,23.9597
0.4430448125091521,0,13.5922,10,3,1,56.9543
0.47422899816263,4,35.9736,24,8,1,40.0235
0.45105246380652825,2,14.5964,4,1,1,57.0369
0.15735152754061593,2,16.3606,4,3,1,105.099
0.10400560594147085,4,1.0,0,3,1,82.2201
0.45073733027717305,1,6.9731,7,1,1,49.9673
0.3559773148832748,1,7.224,2,1,1,103.2042
0.1892611653095888,3,2.9855,1,0,1,76.0391
0.35646770956092716,5,10.4038,4,2,1,79.3851
0.15359576716746143,3,10.074,3,4,1,23.5099
0.29067211865391723,4,5.6779,3,3,1,70.7573
0.11666682572364567,1,16.2854,11,1,1,85.437
0.28087080813201865,2,4.4504,3,2,1,73.6864
0.46158060385018684,2,7.9898,8,5,1,49.1624
0.3857196803366302,0,12.372,4,0,1,55.9701
0.3280326450152136,3,9.8198,4,2,1,81.6342
0.12300670120867024,1,3.268,0,1,0,0.0
0.03168412362017148,2,1.0,0,2,1,79.1906
0.3552848852917988,3,19.8709,7,3,1,72.7867
0.28804884150160354,2,9.3645,6,2,1,74.1636
0.10630225862201931,0,13.1247,10,1,1,96.868
0.46738029483278154,2,21.1106,13,4,1,22.0952
0.27600960928710083,4,5.1345,4,0,1,75.5441
0.2859293541286967,2,2.933,2,1,1,68.4962
0.14938025728990506,1,6.9357,4,3,1,43.398
0.43969239492318035,1,8.4223,3,2,1,59.5519
0.44569544848771236,1,8.3061,7,3,1,30.6807
0.35757342430566,3,7.3837,5,4,1,78.4305
0.04963742073874433,1,7.4326,1,1,0,0.0
0.0421928408550763,1,7.8351,3,3,1,130.9744
0.2346900168044352,2,9.169,2,3,1,70.2414
0.07105451672579094,2,1.0,0,3,0,0.0
0.16595989747461481,2,20.6051,12,7,1,89.4334
0.0856717919325592,1,5.4337,6,3,1,94.5374
0.15505767875079207,0,8.6855,3,1,1,113.6431
0.4714564410421231,2,7.8244,3,2,1,86.0412
0.3766821592229995,1,4.2006,1,2,1,30.2307
0.06915283175150033,3,14.8509,10,9,1,97.9458
0.3344577317110541,2,11.0938,6,3,1,52.6265
0.015253316971604203,2,1.0,3,2,1,102.9319
0.49181247078208645,1,10.4776,4,2,1,33.1963
0.26584752347599433,1,4.9143,6,1,1,120.5644
0.2527066528289509,1,9.3497,7,3,1,62.8345
0.12016755831658088,1,1.4123,0,0,1,66.2857
0.2289167477777656,2,7.0403,2,1,1,61.4809
0.26312034907990006,1,1.382,1,1,1,58.1787
0.3290989059607464,1,9.329,4,0,1,46.6426
0.02295591602494007,0,1.0718,2,1,1,95.1777
0.1710875213694602,1,6.3453,3,0,1,93.3453
0.19349855746221944,3,10.4832,11,3,1,30.8151
0.07457507352672882,1,1.0423,0,1,1,114.3793
0.11989290441226164,2,10.7874,9,2,1,71.3836
0.11833629089718073,0,7.7748,4,3,1,146.7869
0.40518783367406713,1,18.2421,11,6,1,65.647
0.343611249549506,2,6.6008,0,1,0,0.0
0.46137432977849396,2,10.2892,4,1,1,40.0494
0.15494729811883862,0,1.0,0,0,1,88.7759
0.4408307860876115,3,6.3703,5,2,1,64.0028
0.4319008825495239,3,17.9309,1,0,1,49.5916
0.22397934406546133,2,4.3184,1,0,0,0.0
0.3148640905198638,1,25.1709,12,7,1,65.9341
0.2989765952424313,2,8.1673,2,2,1,44.2921
0.15391409392998756,2,7.3766,2,2,1,131.918
0.1310356994385128,3,16.526,9,4,1,78.9129
0.08447970532896415,2,26.0644,16,10,1,114.4427
0.4188326274817408,1,7.8338,2,1,1,39.3386
0.26676459300166894,3,20.3817,11,2,1,89.4586
0.1691828290447852,5,6.4452,6,2,1,39.427
0.25499627309249256,1,9.9926,6,5,0,0.0
0.040295201963141514,2,3.3952,2,1,0,0.0
0.052991586401144986,1,3.6728,3,2,0,0.0
0.37967616792344716,0,7.0936,3,0,1,79.891
0.45062202549233354,3,11.8329,10,3,1,83.3255
0.16013425317669994,1,10.3928,7,5,1,58.3898
0.20458664515643288,0,12.3651,3,2,1,88.9662
0.18686294563812178,0,20.1355,8,3,1,98.7807
0.23952147207409757,4,5.2233,2,1,1,61.9974
0.20699100358623912,7,6.2077,4,1,1,86.7664
0.1931189360018808,1,16.218,7,3,1,65.6233
0.329973429322033,1,6.5591,5,5,1,58.6641
0.136056322817809,1,15.5992,9,3,1,115.1926
0.4713170457314019,1,8.8419,7,6,1,73.4871
0.15423823730691993,2,13.7595,6,3,1,74.0538
0.10728992520978192,1,3.7979,2,1,1,23.8355
0.48595318678019733,0,10.0183,6,4,0,0.0
0.11440266496110407,1,4.4198,1,0,1,106.5941
0.26833839417886934,2,16.2943,7,5,1,77.6919
0.16445936832478042,2,1.0,1,1,0,0.0
0.03873751753333787,0,14.2411,10,5,1,93.7668
0.47645629635870085,3,11.1935,2,1,1,58.8477
0.1871314769189233,3,4.3753,4,5,1,75.8972
0.3224096743003247,2,12.7594,6,2,1,38.5951
0.43112638465853187,0,14.0261,6,4,1,59.466
0.27649219845113476,1,20.1776,12,3,0,0.0
0.35642711683613565,0,5.4011,7,1,1,27.9314
0.39230310991219386,12,14.78,8,4,1,60.0009
0.19077220796595318,6,8.0237,1,3,1,88.0
0.31438821151945834,2,10.3366,2,3,1,79.6961
0.10297917551153135,3,1.2027,1,0,1,59.4049
0.02766823242038241,2,1.0,1,3,0,0.0
0.49336285471766395,1,14.5096,6,1,1,48.3778
0.046302334916997645,2,1.6934,1,1,1,112.7544
0.21436119409495918,4,3.3669,1,0,1,90.7511
0.03370265042099552,5,8.9587,3,5,1,93.0154
0.4613497693208538,1,6.2888,1,0,1,84.1922
0.05459559306096751,4,9.3756,6,7,1,88.3106
0.39325362654406953,0,10.0077,4,2,1,64.0505
0.3578740703857834,1,7.0651,1,3,1,61.722
0.022520980603748297,2,7.5709,6,4,1,140.6593
0.3606343348054613,3,13.0877,9,3,1,46.2551
0.4846550797885417,0,10.9933,5,2,0,0.0
0.2605034556086336,3,4.6491,3,5,1,73.0544
0.14475104487318863,2,8.3569,8,1,1,96.1952
0.2724863553592747,3,8.8173,5,2,1,80.1565
0.06050431197055478,1,4.5347,4,3,1,57.216
0.4779810989208945,1,12.3756,7,6,1,46.8112
0.1826656908300769,1,7.9599,3,1,0,0.0
0.22850137676058957,3,5.8396,2,4,1,97.6328
0.20069733550393043,0,14.9312,6,3,1,49.2392
0.013926485189694027,3,6.8475,5,3,1,107.8155
0.017176711059558647,2,9.5538,2,2,1,144.7734
0.2811857797165281,1,7.6868,2,0,1,58.4444
0.25116225174425166,2,7.6178,4,4,0,0.0
0.4932477705998824,1,8.5662,7,2,1,62.7602
0.13161757663974938,2,2.4598,2,2,1,46.6783
0.18423882910346923,1,10.1585,6,5,0,0.0
0.49393112440302134,4,7.4651,4,2,1,35.3021
0.023941337612663594,1,5.8162,4,5,1,111.1011
0.32131753437195865,6,15.7051,7,4,1,74.064
0.050822838916976976,4,6.2716,5,1,1,99.4689
0.47319937133448875,2,10.4244,5,5,1,48.4627
0.1440440437246639,2,3.001,0,1,0,0.0
0.4070488211396351,2,16.9675,19,7,1,61.8675
0.4556282680492866,0,16.7664,10,4,1,50.346
0.4235079559347682,2,10.87,4,4,1,39.5695
0.2784510199053055,2,5.5135,4,5,1,111.6686
0.4867082875070497,2,16.4135,9,2,1,26.6805
0.3383027511618823,3,9.4091,4,0,1,69.1698
0.39307306703918454,0,25.0675,11,1,1,64.2349
0.12206053206734091,2,4.19,1,1,0,0.0
0.20918659120332556,1,24.9734,15,8,1,85.8713
0.29909343651140885,4,2.7427,1,2,1,124.4325
0.07290603582321392,5,5.3358,0,0,1,92.3207
0.4828642731678274,3,4.6157,3,3,1,59.9133
0.05485379726781209,1,23.3912,16,11,1,106.6304
0.3664301637171569,2,10.6092,3,0,1,58.5869
0.029008948594003048,4,6.521,2,2,1,83.1878
0.05132014108330446,3,13.0075,5,2,1,75.4564
0.3116667422848676,3,17.7907,9,3,1,78.8558
0.22624137197264588,2,6.638,4,0,0,0.0
0.001821959339052437,0,1.434,1,0,0,0.0
0.19683295996831557,1,4.1427,1,0,1,70.8267
0.1250450742301188,3,1.0,0,0,1,108.9499
0.43579220580885225,2,13.9697,9,3,1,39.6472
0.35404408761549827,0,10.7944,5,3,1,87.1027
0.36874990183907,3,7.7935,5,1,1,53.4074
0.4754745799250977,1,7.9709,4,2,1,28.9795
0.35492981034385584,1,4.0713,1,1,1,61.2896
0.08028576532193893,1,2.2546,1,2,1,100.4386
0.4686560059590879,0,10.0367,6,5,1,49.6231
0.056553843266026416,5,26.4072,17,11,1,124.8064
0.09630404774106999,3,2.6405,0,1,1,94.0174
0.14257237549881108,2,9.9854,5,1,1,79.3033
0.08755031330518948,1,2.2229,2,5,1,75.2944
0.009160664821826758,2,2.9759,0,2,1,104.9593
0.22957801989271875,2,9.6442,5,2,1,95.2949
0.34398415346581523,3,5.4358,4,3,1,91.302
0.21061361765858921,4,11.2141,5,4,1,90.314
0.11738756048623183,2,10.6646,4,3,1,120.6459
0.4414518916229672,3,6.3447,3,4,1,26.0958
0.19415039828027492,5,1.0,0,0,1,71.296
0.41944105273737325,3,5.3505,1,0,1,46.7802
0.08924929230852985,2,6.1367,4,1,1,80.84
0.1666907806578004,0,7.414,0,1,0,0.0
0.4017549238094539,3,8.3506,3,2,1,78.3456
0.015223238501742065,7,4.2887,0,1,1,60.4703
0.46024493162227703,2,11.582,9,4,1,47.3102
0.19827806187147706,2,9.8086,3,0,1,124.1312
0.4889909476663597,1,6.7312,5,1,1,43.3822
0.3506799544522662,1,6.7744,5,3,1,54.063
0.47469630944788255,4,19.7272,7,2,1,68.4803
0.033105119942311134,3,9.1272,5,1,1,95.277
0.36100711619679715,3,17.6043,11,6,1,83.7377
0.43773135506572586,2,14.0203,7,5,1,74.5412
0.4937823582131603,2,9.8044,3,0,1,52.3294
0.016702004171172957,1,1.0,0,0,1,69.2431
0.041571450409134514,1,1.0,0,0,1,96.7881
0.36584213201297316,4,23.8702,16,10,1,70.251
0.019462933350245404,1,1.0,0,1,1,107.6079
0.005684395610060067,1,1.0,0,1,0,0.0
0.27253581696302603,2,21.5202,6,2,1,15.3565
0.2647319444796754,1,8.2725,4,2,1,67.349
0.30675036660555133,6,4.6877,0,1,1,64.5075
0.007041583538889173,1,4.4344,0,0,0,0.0
0.25164834294875565,2,4.8066,2,1,1,71.0756
0.14334194006277073,4,3.1349,1,3,1,82.6972
0.37802993143703195,2,4.8991,3,1,1,66.8425
0.17410287666035573,4,5.7668,2,1,1,69.3546
0.17829773954206624,2,2.9047,1,1,1,58.8759
0.32711686358008674,2,10.2054,2,1,1,85.9288
0.3303327376159697,4,8.2974,2,2,1,47.984
0.02915053976934856,2,2.7489,3,2,1,42.8504
0.31300223371722236,3,21.2496,7,3,1,72.5038
0.32892613507289187,0,9.8358,6,4,1,29.1614
0.22876182230091996,3,10.2993,4,2,1,78.158
0.4139326094541245,1,8.8454,3,3,1,50.0501
0.004550046192310642,1,1.5557,0,0,1,24.3562
0.48418736936945933,2,5.5557,2,2,1,49.9349
0.18801247004373584,2,15.257,7,5,1,72.9258
0.2978491796416767,1,7.345,6,2,1,117.6467
0.017162686154215567,4,8.043,1,0,0,0.0
0.3544501607024176,1,5.5552,6,3,1,54.434
0.2718503401599234,0,7.1489,5,1,0,0.0
0.4801825642623399,2,10.3777,5,2,1,64.2083
0.21126535024544923,2,26.9465,14,4,1,79.7289
0.3609365770330481,1,14.9332,10,5,1,72.1205
0.037113892385292724,2,14.3645,7,1,1,80.9346
0.032265532600969815,2,4.0055,1,0,1,132.4007
0.4745038438952997,3,13.2599,6,1,1,50.4056
0.1266522940878237,1,5.2768,0,4,1,85.5854
0.4561974920784666,1,9.2905,4,2,1,64.1953
0.0438116618681883,0,17.5654,9,5,1,60.313
0.3188696096108028,3,7.6952,1,1,1,80.2701
0.275791889611017,3,5.4584,4,1,1,66.2822
0.48308923982925067,6,12.8059,7,4,1,31.1244
0.20200649995480036,2,6.8582,5,3,1,106.7351
0.024203327826318788,2,4.2464,2,3,0,0.0
0.2370393203385795,1,5.1193,6,2,1,58.8844
0.41209274138058183,0,7.9481,2,4,1,66.294
0.026232696445231518,3,9.6235,6,1,1,101.5218
0.01809742666537939,2,6.9414,3,1,0,0.0
0.4108756377585611,1,12.4782,2,1,1,72.312
0.411987587888598,5,7.7987,8,4,1,67.1984
0.09998947363756283,1,5.1523,3,1,1,70.7908
0.32873809614152777,0,7.9733,2,2,1,65.87
0.0321359964349171,0,3.5419,3,0,0,0.0
0.382805254325111,2,7.9251,6,5,1,70.7911
0.15259833878662993,2,7.6743,6,5,1,91.4531
0.11525598060841674,2,9.1005,3,2,1,102.056
0.3388218296448256,3,10.5264,9,4,1,69.6518
0.4557793046289351,2,4.447,4,5,1,53.5299
0.02075247516056672,3,5.6337,0,0,1,140.2309
0.0718683268130253,0,3.5905,2,0,1,92.3159
0.12786460597260202,1,8.1989,2,2,1,27.8995
0.463898542606009,3,10.1122,5,1,1,51.6337
0.438579578810343,4,15.407,5,0,1,66.7691
0.45358622005898,1,11.6604,9,4,1,86.3467
0.18918616087772022,4,3.5129,4,0,1,77.9153
0.11581536117556451,4,6.7936,2,4,1,89.9054
0.09583052542871401,5,9.0954,5,4,1,99.9172
0.44097654784721974,3,11.2718,9,3,1,19.4662
0.11561126126024696,0,7.4125,4,3,1,85.8844
0.26541952340125885,3,7.3161,2,4,1,67.633
0.16586964153931494,1,8.7935,8,4,1,109.2832
0.24946771915490873,4,25.3723,18,7,1,43.7064
0.17288350918710133,2,3.7907,2,2,1,99.3169
0.14647435803318148,4,8.8164,3,1,1,95.4943
0.21366150063958778,2,10.8482,6,5,1,66.8337
0.16646276835967827,2,1.0,1,3,1,77.0587
0.41984565228809884,3,15.6377,6,7,1,63.075
0.2903283051741279,2,15.5073,10,5,1,85.6521
0.08808351376972173,2,4.31,1,1,0,0.0
0.11797284982317607,2,4.2832,2,2,0,0.0
0.026776748827874564,2,15.8968,9,5,1,73.8794
0.14984431673360837,1,8.8233,7,5,1,92.1533
0.3347590789370693,1,14.4088,10,0,1,37.6481
0.09147918495428181,0,3.1106,2,0,0,0.0
0.049601178437726434,3,1.0,1,1,0,0.0
0.16050769302897455,2,2.0268,1,3,1,70.9235
0.30626111674524403,3,4.2328,1,1,1,59.2635
0.23639002288702954,2,5.5084,5,1,1,90.4606
0.16609513073574916,4,5.1773,5,1,1,102.3309
0.4414758789669036,3,12.7338,6,4,1,59.2006
0.23427884875613486,3,7.861,2,1,1,9.9683
0.2275233352488512,0,4.4049,1,4,0,0.0
0.015828378872712323,0,1.0,1,0,1,42.172
0.3196714157896351,7,9.0062,2,2,1,83.9046
0.22967244225061773,3,1.5456,3,1,1,71.6455
0.0725385694026951,2,1.056,0,1,1,77.4356
0.12186959100299244,3,6.9826,3,2,1,90.8152
0.10118186589216854,3,8.2489,3,1,0,0.0
0.06104911046284117,0,1.7571,1,0,0,0.0
0.21777068349939355,3,13.6424,8,7,1,83.8084
0.18164352746136475,0,12.2149,3,2,0,0.0
0.18006152253793006,2,8.8081,1,2,1,145.5802
0.12576408398914918,0,12.9406,4,4,1,105.8035
0.2182132667601704,0,24.4601,12,2,1,87.875
0.27376150209887207,2,16.1994,7,4,1,79.0511
0.3057508858599157,2,5.4583,3,1,1,76.1668
0.10991283538715108,2,7.0999,3,3,1,73.5178
0.36392169778260297,3,10.8959,8,5,1,70.5338
0.013514535614739476,1,3.3169,2,1,1,92.304
0.37522011664967914,1,7.0116,1,0,1,104.5199
0.14148380039937153,1,1.8128,1,3,1,97.3291
0.185000431179297,3,6.7492,4,3,1,89.2848
0.29035566513862926,2,8.93,4,2,1,69.2664
0.30522569685537027,3,7.8818,5,0,1,73.8907
0.21057732873471047,4,10.0981,5,0,1,88.571
0.4689494736916508,1,8.0949,2,0,1,68.4818
0.4291627117715923,6,8.3532,2,1,1,53.6171
0.11251827939589282,0,19.5474,7,3,1,101.3077
0.29445509698365424,0,14.189,6,2,1,102.6773
0.3604925037032685,4,9.5149,5,2,1,64.6005
0.10847179123830791,2,19.1703,7,4,1,110.6573
0.009225212422353524,2,1.0,0,0,1,119.1374
0.4878022702327427,1,8.2818,4,0,1,39.0318
0.47917420757436996,2,5.7757,5,2,1,44.9123
0.16017384593323264,2,8.3733,7,5,1,111.16
0.11955741374769685,1,8.637,1,3,0,0.0
0.07730734391549321,4,3.1389,0,1,1,149.1145
0.3435728752070321,1,10.5613,4,1,1,67.6008
0.3776458358806299,4,6.5094,2,4,1,35.2763
0.21020115524994515,6,6.4454,4,3,1,87.2247
0.12140470659098429,2,1.3707,1,1,1,150.7995
0.2243618913740047,2,4.9396,2,1,1,62.036
0.25817967605275666,4,8.0167,4,5,1,92.4049
0.2717019362963459,2,3.9925,1,0,1,110.9054
0.22168372702051403,0,16.3376,14,8,1,58.2228
0.0018668742022048268,2,2.332,2,1,1,133.23
0.2358888920810554,3,7.9075,5,3,1,64.0686
0.17363594460641912,2,6.9328,1,0,0,0.0
0.2782809987724883,0,5.7918,2,0,0,0.0
0.03468929257240849,2,18.0435,9,4,1,144.5217
0.4395946303608901,1,7.2644,3,2,1,42.4511
